Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,DayOfWeek,3_day_avg,7_day_avg,volatility,price_change,RSI,MACD,OBV
21.702667,21.806667,20.896667,21.304667,21.304667,148153500,2017,7,17,0,21.572444333333326,21.49304742857143,0.9100000000000001,-0.5473320000000008,27.28625242073785,-0.5328260857519638,5797684500.0
21.166668,21.941999,21.044001,21.882668,21.882668,95605500,2017,7,18,1,21.679777999999995,21.636095428571426,0.8979979999999976,0.5780010000000004,35.902509456947485,-0.5133107253101521,5893290000.0
21.882,22.110001,21.548,21.684,21.684,95355000,2017,7,19,2,21.62377833333333,21.723809714285714,0.5620010000000022,-0.19866799999999785,30.036471012708855,-0.5080193776670221,5797935000.0
21.793333,22.014668,21.613333,21.994667,21.994667,77493000,2017,7,20,3,21.853778333333327,21.749524,0.40133499999999955,0.3106669999999987,35.90048875898243,-0.4733017876028356,5875428000.0
21.964001,22.084,21.719999,21.893333,21.893333,73524000,2017,7,21,4,21.85733333333333,21.738857285714285,0.36400099999999824,-0.10133400000000137,34.903176403122174,-0.44879126789325596,5801904000.0
22.016001,22.893333,22.000668,22.834667,22.834667,129556500,2017,7,24,0,22.240888999999996,21.920857285714284,0.8926649999999974,0.9413340000000012,45.61328141185557,-0.3493812679168826,5931460500.0
23.0,23.040001,22.276667,22.639999,22.639999,104838000,2017,7,25,1,22.45599966666666,22.033428714285712,0.7633340000000004,-0.19466800000000006,56.76142126218211,-0.28304345861440083,5826622500.0
22.690666,23.033333,22.541332,22.923332,22.923332,72312000,2017,7,26,2,22.79933266666666,22.26466657142857,0.49200099999999836,0.28333299999999895,72.30570945678039,-0.20524176233907454,5898934500.0
23.066668,23.166668,21.752666,22.297333,22.297333,124536000,2017,7,27,3,22.62022133333333,22.323904428571428,1.414002,-0.6259990000000002,62.71856652515173,-0.19188432209670836,5774398500.0
22.459333,22.639999,22.167334,22.337999,22.337999,73206000,2017,7,28,4,22.51955466666666,22.41733285714286,0.4726649999999992,0.040666000000001645,61.70028532847653,-0.1759883638202453,5847604500.0
22.366667,22.766001,21.402666,21.564667,21.564667,128026500,2017,7,31,0,22.06666633333333,22.355904285714285,1.3633349999999993,-0.7733319999999999,47.7052986673109,-0.22321900205013634,5719578000.0
21.533333,21.629999,21.075333,21.304667,21.304667,124546500,2017,8,1,1,21.735777666666664,22.27180914285714,0.554666000000001,-0.26000000000000156,44.02832985745946,-0.2784199977909303,5595031500.0
21.262667,21.808001,20.747999,21.726,21.726,196372500,2017,8,2,2,21.531777999999992,22.113428142857142,1.0600020000000008,0.4213330000000006,51.484671602850504,-0.2848851540232822,5791404000.0
23.021999,23.333332,22.876667,23.139334,23.139334,203025000,2017,8,3,3,22.056666999999994,22.184761714285717,0.45666499999999743,1.4133340000000025,59.621336379471416,-0.17395930031332085,5994429000.0
23.133333,23.818001,22.886667,23.794001,23.794001,139033500,2017,8,4,4,22.886445,22.309143,0.9313339999999997,0.6546669999999999,68.31110011333853,-0.0328449898532277,6133462500.0
23.823334,23.965334,23.516666,23.677999,23.677999,94867500,2017,8,7,0,23.537111333333332,22.506381,0.44866799999999785,-0.11600200000000171,64.1691831073864,0.06883523617509013,6038595000.0
23.835333,24.572001,23.826668,24.348,24.348,111747000,2017,8,8,1,23.939999999999998,22.793523999999998,0.7453329999999987,0.6700009999999992,69.56904036775688,0.20116215701009565,6150342000.0
24.066668,24.666668,23.93,24.235332,24.235332,103381500,2017,8,9,2,24.087110333333328,23.17504757142857,0.7366680000000017,-0.11266799999999932,66.95246290820045,0.29355688806874625,6046960500.0
24.106667,24.443333,23.643999,23.693333,23.693333,106393500,2017,8,10,3,24.09222166666666,23.516285571428572,0.7993339999999982,-0.5419990000000006,62.76715991406849,0.3193641572677599,5940567000.0
23.798,24.084,23.574667,23.858,23.858,65487000,2017,8,11,4,23.92888833333333,23.820857,0.509332999999998,0.16466700000000145,58.15707795198502,0.34907987920695405,6006054000.0
24.308666,24.510668,24.173332,24.253332,24.253332,67788000,2017,8,14,0,23.93488833333333,23.979999571428575,0.3373360000000005,0.3953319999999998,62.461378087609575,0.3999197652937134,6073842000.0
24.346666,24.365999,23.958,24.155333,24.155333,46276500,2017,8,15,1,24.08888833333333,24.031618428571427,0.4079990000000002,-0.0979990000000015,59.796447168646175,0.4273765106289886,6027565500.0
24.200001,24.433332,24.167999,24.194,24.194,51207000,2017,8,16,2,24.200888333333328,24.10533285714286,0.2653330000000018,0.03866700000000023,66.63548318117859,0.4471023651152741,6078772500.0
24.080667,24.219999,23.439333,23.461332,23.461332,75415500,2017,8,17,3,23.93688833333333,23.978666,0.7806660000000001,-0.7326680000000003,58.78610326922916,0.3990154606231542,6003357000.0
23.527332,23.6,23.053333,23.164,23.164,81123000,2017,8,18,4,23.606443999999996,23.82561857142857,0.5466670000000029,-0.29733199999999727,63.51548481079472,0.3330745586920294,5922234000.0
23.054667,23.054667,22.123333,22.524,22.524,97431000,2017,8,21,0,23.049777333333328,23.658571,0.9313339999999997,-0.6400000000000006,59.682365390335754,0.22656160636773137,5824803000.0
22.742001,22.816,22.491333,22.756666,22.756666,64830000,2017,8,22,1,22.81488866666666,23.501237571428568,0.32466699999999804,0.23266599999999826,58.437014264238954,0.15908963965932088,5889633000.0
22.599333,23.566,22.553333,23.518,23.518,74317500,2017,8,23,2,22.93288866666666,23.39619014285714,1.0126670000000004,0.7613340000000015,53.470178346708806,0.16514719691444668,5963950500.0
23.501333,23.777332,23.316,23.528667,23.528667,68770500,2017,8,24,3,23.26777766666666,23.30666642857143,0.4613320000000023,0.010666999999997984,47.242997820865384,0.1688620557677325,6032721000.0
23.615999,23.712667,23.153334,23.203333,23.203333,52260000,2017,8,25,4,23.41666666666666,23.165142571428568,0.5593329999999987,-0.325333999999998,45.273507000330994,0.14389563400585814,5980461000.0
23.152,23.156668,22.648001,23.044001,23.044001,56460000,2017,8,28,0,23.258667,23.105523857142856,0.5086669999999991,-0.15933199999999914,35.54537967239865,0.10998496585617445,5924001000.0
22.632,23.27,22.583332,23.157333,23.157333,61105500,2017,8,29,1,23.134888999999998,23.10457142857143,0.6866680000000009,0.11333199999999977,38.05231230087631,0.09120411797985639,5985106500.0
23.311333,23.564667,23.133333,23.545334,23.545334,51193500,2017,8,30,2,23.248889333333334,23.250476285714285,0.43133399999999966,0.38800099999999915,48.30172415178008,0.10640206203140323,6036300000.0
23.57,23.896,23.521334,23.726667,23.726667,61092000,2017,8,31,3,23.476444666666662,23.38904785714286,0.3746660000000013,0.18133299999999863,48.49870724648414,0.13156203458425253,6097392000.0
23.741333,23.839333,23.579332,23.693333,23.693333,45742500,2017,9,1,4,23.655111333333327,23.414095428571432,0.26000099999999904,-0.033333999999999975,43.02094791150245,0.1471158588398005,6051649500.0
23.586666,23.699333,23.059334,23.306,23.306,57526500,2017,9,5,1,23.575333333333333,23.382285857142854,0.6399989999999995,-0.38733299999999815,40.12709548412086,0.12672701050622592,5994123000.0
23.299999,23.398666,22.770666,22.968666,22.968666,61371000,2017,9,6,2,23.32266633333333,23.348762,0.6280000000000001,-0.337334000000002,36.68115217391302,0.08239882437016277,5932752000.0
23.065332,23.498667,22.896667,23.374001,23.374001,63588000,2017,9,7,3,23.21622233333333,23.395904857142856,0.6020000000000003,0.4053350000000009,48.978027073020215,0.0790641620200283,5996340000.0
23.266001,23.318666,22.82,22.893333,22.893333,48952500,2017,9,8,4,23.078666666666663,23.358190571428572,0.49866600000000005,-0.4806680000000014,46.962894773634545,0.03720663269134761,5947387500.0
23.423332,24.247334,23.333332,24.246,24.246,115006500,2017,9,11,0,23.50444466666666,23.458285714285715,0.914002,1.3526670000000003,66.65805710173022,0.11189332472510216,6062394000.0
24.299334,24.584,24.026667,24.183332,24.183332,89593500,2017,9,12,1,23.774221666666662,23.52352357142857,0.5573329999999999,-0.06266799999999861,64.27045023158153,0.16413424498259488,5972800500.0
24.254667,24.538,23.972668,24.415333,24.415333,62778000,2017,9,13,2,24.281554999999997,23.62666642857143,0.5653320000000015,0.23200100000000035,60.03876635896271,0.22170046746373728,6035578500.0
24.288668,25.197332,24.175333,25.176001,25.176001,108037500,2017,9,14,3,24.591555333333332,23.893809428571426,1.021999000000001,0.760667999999999,65.78105660869001,0.32495577604624515,6143616000.0
24.967333,25.333332,24.846666,25.320667,25.320667,81307500,2017,9,15,4,24.970666999999995,24.22980957142857,0.4866659999999996,0.14466600000000085,71.01083380700311,0.41369091780124023,6224923500.0
25.35,25.974001,25.178667,25.666668,25.666668,107820000,2017,9,18,0,25.387778666666662,24.55733342857143,0.7953340000000004,0.3460010000000011,75.09565404439633,0.5060995454691017,6332743500.0
25.333332,25.492666,24.904667,25.006666,25.006666,96778500,2017,9,19,1,25.331333666666662,24.85923814285714,0.5879989999999999,-0.6600020000000022,66.0198326025366,0.5200822190496872,6235965000.0
24.866667,25.216667,24.738001,24.927334,24.927334,73786500,2017,9,20,2,25.20022266666666,24.956571571428572,0.4786660000000005,-0.07933200000000085,62.64793600693491,0.5187819636606896,6162178500.0
24.993334,25.122,24.300667,24.431999,24.431999,69273000,2017,9,21,3,24.788666333333328,24.992095428571428,0.8213329999999992,-0.4953349999999972,56.10429290691364,0.4723372967472521,6092905500.0
24.432667,24.66,23.392,23.406,23.406,122391000,2017,9,22,4,24.255110999999996,24.847905,1.2680000000000007,-1.0259990000000023,47.877897946664476,0.34872018965840823,5970514500.0
23.543333,23.831333,22.858667,22.999332,22.999332,114088500,2017,9,25,0,23.61244366666666,24.536952285714285,0.9726660000000003,-0.4066679999999998,47.74154910989927,0.21545440843884833,5856426000.0
23.395332,23.416,22.726667,23.016666,23.016666,107344500,2017,9,26,1,23.140665999999996,24.207809285714287,0.6893330000000013,0.017334000000001737,50.37098042707269,0.10997134442422052,5963770500.0
23.326668,23.432667,22.700001,22.731333,22.731333,90904500,2017,9,27,2,22.915776999999995,23.788475714285713,0.7326659999999983,-0.2853330000000014,44.93909762617922,0.003313076670035997,5872866000.0
22.658667,22.85,22.360001,22.639999,22.639999,79794000,2017,9,28,3,22.79599933333333,23.450380428571428,0.48999900000000096,-0.0913339999999998,47.87471761782871,-0.08757475221623423,5793072000.0
22.790667,22.978666,22.573334,22.74,22.74,76606500,2017,9,29,4,22.70377733333333,23.137904142857142,0.40533200000000136,0.1000009999999989,34.00371164873937,-0.14980787453777467,5869678500.0
22.834667,22.913334,22.367332,22.768667,22.768667,79302000,2017,10,2,0,22.716222,22.900285285714286,0.5460019999999979,0.02866700000000222,34.8645219768898,-0.19457198035051704,5948980500.0
22.393333,23.236668,22.085333,23.209333,23.209333,152304000,2017,10,3,1,22.905999999999995,22.87219,1.151335000000003,0.4406660000000002,37.64851989120868,-0.1922733854134826,6101284500.0
23.416668,23.908001,23.306667,23.667334,23.667334,122452500,2017,10,4,2,23.21511133333333,22.96761885714286,0.6013339999999978,0.45800099999999944,33.527458875615054,-0.1517456499452834,6223737000.0
23.733334,23.829332,23.423332,23.688667,23.688667,62575500,2017,10,5,3,23.521777999999994,23.063618999999996,0.40600000000000236,0.021332999999998492,31.687636865839057,-0.11656207771299165,6286312500.0
23.540001,24.006666,23.483334,23.792,23.792,64462500,2017,10,6,4,23.71600033333333,23.215142857142858,0.5233319999999999,0.10333300000000278,27.753173374649787,-0.0794251698077666,6350775000.0
23.309999,23.450001,22.844667,22.862667,22.862667,112405500,2017,10,9,0,23.447777999999996,23.246952571428572,0.6053339999999992,-0.9293330000000033,26.08568689769425,-0.12355899786142288,6238369500.0
23.120001,23.708668,23.035334,23.705999,23.705999,104677500,2017,10,10,1,23.45355533333333,23.38495242857143,0.6733340000000005,0.8433320000000002,38.360853333800954,-0.08945435604749008,6343047000.0
23.592667,23.84,23.41,23.639999,23.639999,67512000,2017,10,11,2,23.402888333333333,23.509428428571425,0.4299999999999997,-0.06599999999999895,41.77968561033966,-0.06697972948617448,6275535000.0
23.530001,23.985332,23.509333,23.712,23.712,61305000,2017,10,12,3,23.685999333333328,23.581238000000003,0.47599899999999806,0.0720010000000002,53.96030787899371,-0.04286443255652728,6336840000.0
23.798668,23.899332,23.578667,23.704666,23.704666,53107500,2017,10,13,4,23.685554999999994,23.586571142857142,0.32066500000000175,-0.007334000000000174,60.180912135732015,-0.024067246271968656,6283732500.0
23.584,23.632,23.143999,23.373333,23.373333,80632500,2017,10,16,0,23.596666333333328,23.541523428571427,0.4880010000000006,-0.33133300000000077,54.72031373205032,-0.03549695791487295,6203100000.0
23.393999,23.747999,23.337999,23.716667,23.716667,49399500,2017,10,17,1,23.598221999999996,23.53076157142857,0.41000000000000014,0.34333400000000225,62.84324147901904,-0.016658869225807393,6252499500.0
23.731333,24.200001,23.608667,23.976667,23.976667,74086500,2017,10,18,2,23.688888999999993,23.689904428571428,0.5913339999999998,0.259999999999998,66.688874083944,0.019030902473328837,6326586000.0
23.704,23.809999,23.213333,23.454,23.454,75927000,2017,10,19,3,23.715777999999997,23.653904571428573,0.5966660000000026,-0.5226669999999984,58.06354343268434,0.005081864317681095,6250659000.0
23.512667,23.636667,22.955999,23.006666,23.006666,73956000,2017,10,20,4,23.479111,23.56342842857143,0.6806680000000007,-0.44733400000000145,52.45562268765522,-0.04158954579649077,6176703000.0
23.325333,23.33,22.416668,22.468,22.468,86209500,2017,10,23,0,22.976221999999996,23.385714142857143,0.9133319999999969,-0.5386659999999992,42.502701759162264,-0.12065201758626642,6090493500.0
22.586666,22.853333,22.410667,22.489332,22.489332,67375500,2017,10,24,1,22.654665999999995,23.212094999999998,0.4426659999999991,0.021332000000001017,36.932380397095244,-0.17951889984222547,6157869000.0
22.446667,22.5,21.570667,21.722668,21.722668,128911500,2017,10,25,2,22.226666666666663,22.976285714285716,0.9293329999999997,-0.7666640000000022,31.285692609634424,-0.2847522588764697,6028957500.0
21.851999,22.015333,21.546667,21.744667,21.744667,75352500,2017,10,26,3,21.98555566666666,22.69457142857143,0.4686659999999989,0.02199900000000099,30.204962786161936,-0.36220010132351277,6104310000.0
21.316668,21.639334,21.110666,21.391333,21.391333,104695500,2017,10,27,4,21.619555999999992,22.325237999999995,0.5286680000000032,-0.35333400000000026,33.99098650151352,-0.4469371619150877,5999614500.0
21.278667,21.585333,21.15,21.338667,21.338667,63816000,2017,10,30,0,21.49155566666666,22.02304757142857,0.43533299999999997,-0.05266599999999855,18.889079298461102,-0.5124345722142998,5935798500.0
21.348667,22.129999,21.345333,22.101999,22.101999,85084500,2017,10,31,1,21.61066633333333,21.893809428571426,0.7846660000000014,0.7633319999999983,32.91868762211251,-0.49701791564286424,6020883000.0
22.15,22.174,21.350668,21.405333,21.405333,126859500,2017,11,1,2,21.615332999999996,21.741999857142854,0.8233320000000006,-0.6966660000000005,27.503222857918637,-0.5348498124527872,5894023500.0
20.008667,20.579332,19.508667,19.950666,19.950666,296871000,2017,11,2,3,21.152665999999996,21.37933328571429,1.0706650000000018,-1.4546670000000006,21.448102934076303,-0.6744368448542595,5597152500.0
19.966667,20.416668,19.675333,20.406,20.406,133410000,2017,11,3,4,20.587332999999997,21.191237857142855,0.741335000000003,0.45533400000000057,27.849095139664936,-0.7397910742872789,5730562500.0
20.466667,20.5,19.934,20.185333,20.185333,97290000,2017,11,6,0,20.18066633333333,20.96847585714286,0.565999999999999,-0.22066699999999884,23.147088631928312,-0.8001669284095883,5633272500.0
20.068001,20.433332,20.002001,20.403334,20.403334,79414500,2017,11,7,1,20.331555666666663,20.827333142857146,0.43133100000000013,0.218001000000001,22.65304563722417,-0.8209608434238262,5712687000.0
20.366667,20.459333,20.086666,20.292667,20.292667,70879500,2017,11,8,2,20.293778,20.67790457142857,0.37266699999999986,-0.1106669999999994,24.177723497626108,-0.8367248299059327,5641807500.0
20.166668,20.297333,19.753332,20.199333,20.199333,81706500,2017,11,9,3,20.298444666666665,20.40609514285714,0.544000999999998,-0.09333400000000225,25.66175780851068,-0.8469856531622142,5560101000.0
20.166668,20.557333,20.123333,20.199333,20.199333,69381000,2017,11,10,4,20.230444333333327,20.233809428571426,0.43400000000000105,0.0,28.305476945062257,-0.8453725015463434,5560101000.0
20.008667,21.120001,19.940666,21.026667,21.026667,113773500,2017,11,13,0,20.475110999999995,20.387523857142856,1.1793349999999982,0.8273340000000005,37.88114170380626,-0.7684766078125804,5673874500.0
21.0,21.09,20.459999,20.58,20.58,85141500,2017,11,14,1,20.601999999999993,20.412381,0.630001,-0.4466670000000015,40.00232384453481,-0.7351045245988068,5588733000.0
20.400667,20.832666,20.1,20.753332,20.753332,89680500,2017,11,15,2,20.78666633333333,20.493523714285715,0.7326659999999983,0.17333200000000204,41.55016339069837,-0.6867539918860359,5678413500.0
20.932667,21.209333,20.753332,20.833332,20.833332,87331500,2017,11,16,3,20.722221333333326,20.554951999999997,0.45600100000000054,0.0799999999999983,45.01131571037574,-0.6346644976878757,5765745000.0
21.711332,21.778,20.876667,21.003332,21.003332,206026500,2017,11,17,4,20.863331999999996,20.65647557142857,0.9013329999999975,0.1700000000000017,47.06361697659948,-0.5730597430005595,5971771500.0
20.919333,21.033333,20.316668,20.582666,20.582666,123715500,2017,11,20,0,20.80644333333333,20.711237428571426,0.716664999999999,-0.42066600000000065,35.846486198457924,-0.5518207159036557,5848056000.0
20.724001,21.215334,20.580667,21.187332,21.187332,108919500,2017,11,21,1,20.92444333333333,20.85238014285714,0.6346670000000003,0.6046660000000017,47.933771030654945,-0.48065643295418425,5956975500.0
21.118,21.161333,20.789333,20.84,20.84,73764000,2017,11,22,2,20.86999933333333,20.825713428571426,0.3719999999999999,-0.34733200000000153,60.66859404990402,-0.44713077043873994,5883211500.0
20.919333,21.094,20.733334,21.036667,21.036667,48661500,2017,11,24,4,21.021333,20.89095157142857,0.36066600000000193,0.19666700000000148,58.066171390362506,-0.4000801827649454,5931873000.0
20.883333,21.156,20.634001,21.120667,21.120667,68338500,2017,11,27,0,20.99911133333333,20.943428,0.5219989999999974,0.08399999999999963,62.3961940972246,-0.3519570137012664,6000211500.0
21.090668,21.333332,20.927999,21.17,21.17,74242500,2017,11,28,1,21.10911133333333,20.99152342857143,0.40533299999999883,0.04933300000000074,60.63632665722898,-0.3063073739653177,6074454000.0
21.153334,21.200001,20.082001,20.502666,20.502666,131511000,2017,11,29,2,20.931110999999998,20.919999714285716,1.1179999999999986,-0.6673340000000003,52.52362302660751,-0.3202859254660382,5942943000.0
20.570667,20.713333,20.302668,20.59,20.59,65274000,2017,11,30,3,20.754222,20.92104742857143,0.41066499999999806,0.08733399999999847,54.70154633406064,-0.3206209851835169,6008217000.0
20.362667,20.688,20.336666,20.435333,20.435333,64393500,2017,12,1,4,20.509332999999998,20.813619,0.3513339999999978,-0.1546669999999999,52.73824342148621,-0.32956780421933374,5943823500.0
20.433332,20.551332,20.040667,20.346666,20.346666,87526500,2017,12,4,0,20.457332999999995,20.743142714285714,0.5106649999999995,-0.08866700000000094,40.47795018574972,-0.33989481281754763,5856297000.0
20.133333,20.533333,20.066668,20.246668,20.246668,69697500,2017,12,5,1,20.342888999999996,20.630285714285716,0.466664999999999,-0.09999799999999937,44.83045264324153,-0.3520893772427236,5786599500.0
20.006666,20.892668,20.0,20.884001,20.884001,107929500,2017,12,6,2,20.492444999999993,20.59647628571429,0.8926680000000005,0.6373330000000017,51.771544282709556,-0.3067897296870363,5894529000.0
20.799999,21.242001,20.736668,20.749332,20.749332,71709000,2017,12,7,3,20.626666999999994,20.53638085714286,0.5053329999999967,-0.13466900000000237,48.87780528639212,-0.2785451997823003,5822820000.0
20.973333,21.132,20.750668,21.008667,21.008667,52027500,2017,12,8,4,20.880666666666666,20.608666714285715,0.38133200000000045,0.2593350000000001,50.069611150936524,-0.23255429800756744,5874847500.0
20.975332,21.934,20.916668,21.927334,21.927334,119070000,2017,12,11,0,21.22844433333333,20.799714428571427,1.0173319999999997,0.9186669999999992,65.52733693887434,-0.12058737156858612,5993917500.0
22.030001,22.762667,22.002001,22.735332,22.735332,130998000,2017,12,12,1,21.89044433333333,21.128285714285713,0.7606660000000005,0.8079980000000013,67.07352690095189,0.032965899818858446,6124915500.0
22.728666,22.948,22.433332,22.601999,22.601999,93322500,2017,12,13,2,22.421554999999994,21.450476142857145,0.5146680000000003,-0.13333300000000037,70.39664670603226,0.14225923894214532,6031593000.0
22.733999,23.162666,22.459999,22.525999,22.525999,86998500,2017,12,14,3,22.621109999999998,21.776094857142855,0.7026670000000017,-0.07600000000000051,67.73576762916235,0.22020405746959426,5944594500.0
22.802668,22.926666,22.384001,22.896667,22.896667,103998000,2017,12,15,4,22.674888333333328,22.06361857142857,0.5426649999999995,0.370668000000002,69.79784792042332,0.3083314445498502,6048592500.0
22.993334,23.115334,22.505333,22.591333,22.591333,82143000,2017,12,18,0,22.671332999999994,22.32676157142857,0.6100010000000005,-0.305334000000002,64.98873629948679,0.3495062413272585,5966449500.0
22.684,22.766001,22.02,22.073334,22.073334,102375000,2017,12,19,1,22.520444666666663,22.478856857142855,0.7460009999999997,-0.5179989999999997,67.10221380565596,0.33646086283289733,5864074500.0
22.179333,22.206667,21.669333,21.931999,21.931999,89307000,2017,12,20,2,22.19888866666666,22.479523285714286,0.5373339999999978,-0.141334999999998,64.44251112192565,0.31113122597454534,5774767500.0
21.972668,22.249332,21.813999,22.110666,22.110666,65778000,2017,12,21,3,22.038666333333328,22.39028528571428,0.43533299999999997,0.17866699999999724,67.93717263136658,0.3019930520715661,5840545500.0
21.967333,22.061333,21.654667,21.68,21.68,63237000,2017,12,22,4,21.907555,22.25857114285714,0.4066660000000013,-0.43066599999999866,63.301411292333874,0.2570368753433492,5777308500.0
21.588667,21.596001,21.105333,21.152666,21.152666,65676000,2017,12,26,1,21.647777333333327,22.062380714285716,0.49066799999999944,-0.5273339999999997,58.32820096857375,0.17681907448399414,5711632500.0
21.066668,21.178667,20.716667,20.775999,20.775999,70681500,2017,12,27,2,21.20288833333333,21.75942814285714,0.46199999999999974,-0.3766670000000012,48.95724232003877,0.08190782794764573,5640951000.0
20.783333,21.054667,20.636,21.024,21.024,64744500,2017,12,28,3,20.984221666666663,21.535523428571427,0.41866699999999923,0.24800100000000214,52.59512275500927,0.026397297721761248,5705695500.0
21.078667,21.094,20.666668,20.756666,20.756666,56658000,2017,12,29,4,20.85222166666666,21.347427999999997,0.4273319999999998,-0.26733400000000174,47.6226334211509,-0.03872047151757485,5649037500.0
20.799999,21.474001,20.733334,21.368668,21.368668,65283000,2018,1,2,1,21.049777999999993,21.266952142857143,0.740667000000002,0.6120020000000004,44.40588640304344,-0.040476735491211,5714320500.0
21.4,21.683332,21.036667,21.15,21.15,67822500,2018,1,3,2,21.091777999999994,21.129714142857143,0.6466649999999987,-0.21866800000000097,32.00125885329909,-0.05883505358461605,5646498000.0
20.858,21.236668,20.378668,20.974667,20.974667,149194500,2018,1,4,3,21.164444999999997,21.028952285714286,0.8580000000000005,-0.1753329999999984,31.69895330822619,-0.08653454435768637,5497303500.0
21.108,21.149332,20.799999,21.105333,21.105333,68868000,2018,1,5,4,21.076666666666664,21.022190428571427,0.34933300000000145,0.1306660000000015,34.21718613700975,-0.09682677736385159,5566171500.0
21.066668,22.468,21.033333,22.427334,22.427334,147891000,2018,1,8,0,21.502444666666662,21.25809542857143,1.434667000000001,1.3220009999999967,45.69577772002125,0.001671715606978097,5714062500.0
22.344,22.586666,21.826668,22.246,22.246,107199000,2018,1,9,1,21.926222333333328,21.432666857142856,0.7599979999999995,-0.18133399999999966,46.75926664510763,0.06435845835498455,5606863500.0
22.146667,22.466667,22.0,22.32,22.32,64648500,2018,1,10,2,22.33111133333333,21.65600028571429,0.46666700000000105,0.07400000000000162,52.52524156389589,0.11864170742131108,5671512000.0
22.349333,22.987333,22.217333,22.530001,22.530001,99682500,2018,1,11,3,22.36533366666666,21.821905000000005,0.7699999999999996,0.21000099999999833,56.037162954799754,0.1765714927875628,5771194500.0
22.575333,22.694,22.244667,22.414667,22.414667,72376500,2018,1,12,4,22.421556,22.002571714285715,0.4493329999999993,-0.11533399999999716,53.108813641756655,0.21074543297152104,5698818000.0
22.502666,23.0,22.32,22.670668,22.670668,97114500,2018,1,16,1,22.53844533333333,22.24485757142857,0.6799999999999997,0.2560009999999977,60.50621506122583,0.25553996236953225,5795932500.0
22.698,23.266666,22.65,23.143999,23.143999,106552500,2018,1,17,2,22.74311133333333,22.53609557142857,0.6166660000000022,0.4733310000000017,71.3631486268185,0.32548185335236823,5902485000.0
23.044666,23.486668,22.916,22.971333,22.971333,85287000,2018,1,18,3,22.92866666666667,22.61380971428571,0.5706680000000013,-0.17266599999999954,74.62974614241304,0.3627965103520019,5817198000.0
23.0,23.372667,22.84,23.334667,23.334667,73324500,2018,1,19,4,23.149999666666663,22.76933357142857,0.532667,0.36333399999999827,75.26973395698388,0.4168811161454222,5890522500.0
23.293333,23.855333,23.280001,23.437332,23.437332,93156000,2018,1,22,0,23.24777733333333,22.928952428571428,0.5753320000000031,0.10266500000000178,80.41140952266865,0.46269411366282753,5983678500.0
24.0,24.033333,23.4,23.519333,23.519333,81981000,2018,1,23,1,23.430443999999998,23.07028557142857,0.6333330000000004,0.08200099999999821,77.7338042753593,0.4998560107073722,6065659500.0
23.638666,23.65,22.901333,23.059334,23.059334,79312500,2018,1,24,2,23.338666333333332,23.16238085714286,0.7486669999999975,-0.4599989999999998,73.17903418242709,0.486580015392331,5986347000.0
23.218,23.280001,22.426666,22.509333,22.509333,101104500,2018,1,25,3,23.02933333333333,23.139333,0.8533349999999977,-0.5500009999999982,67.0771413832135,0.42675879951424633,5885242500.0
22.766666,22.933332,22.380667,22.856667,22.856667,68091000,2018,1,26,4,22.808444666666663,23.09828557142857,0.5526650000000011,0.34733400000000003,68.59164815641272,0.4027345329486387,5953333500.0
22.656668,23.389999,22.552,23.302,23.302,71206500,2018,1,29,0,22.88933333333333,23.14552371428572,0.8379989999999999,0.445332999999998,61.40868497240266,0.41484767415280643,6024540000.0
23.009333,23.218,22.811333,23.054667,23.054667,70765500,2018,1,30,1,23.07111133333333,23.105523714285717,0.4066669999999988,-0.24733300000000114,60.36929905704388,0.39988015031957147,5953774500.0
23.167334,23.746,23.012667,23.620667,23.620667,93211500,2018,1,31,2,23.325777999999996,23.131714428571428,0.7333329999999982,0.5660000000000025,64.80947812429623,0.4287474162585525,6046986000.0
23.4,23.977333,23.242001,23.283333,23.283333,62965500,2018,2,1,3,23.319555666666663,23.098000142857142,0.7353320000000032,-0.337334000000002,58.33577874531998,0.4195683748573735,5984020500.0
23.229334,23.463333,22.700666,22.916668,22.916668,55572000,2018,2,2,4,23.273555999999996,23.077619285714285,0.7626670000000004,-0.3666649999999976,55.262068298994734,0.3783457825931187,5928448500.0
22.531334,22.964666,22.200001,22.208668,22.208668,66961500,2018,2,5,0,22.802889666666662,23.034667142857142,0.7646650000000008,-0.708000000000002,45.57640411827202,0.2852586144932836,5861487000.0
21.680668,22.414667,21.566668,22.264668,22.264668,76326000,2018,2,6,1,22.463334666666665,22.95009585714286,0.8479990000000015,0.05600000000000094,40.84919552143593,0.21354349858038546,5937813000.0
22.599333,23.066668,22.377333,23.0,23.0,104538000,2018,2,7,2,22.491111999999998,22.906952999999998,0.6893349999999998,0.7353319999999997,50.26705079302914,0.21358186077306485,6042351000.0
22.887333,23.241333,20.973333,21.015333,21.015333,154719000,2018,2,8,3,22.093333666666663,22.61561957142857,2.2680000000000007,-1.9846670000000017,33.406456513004485,0.0528569210576606,5887632000.0
21.328667,21.398666,19.650667,20.694668,20.694668,194005500,2018,2,9,4,21.57000033333333,22.19761971428571,1.747999,-0.3206649999999982,30.971334309466897,-0.0992496490448076,5693626500.0
21.075333,21.205334,20.416668,21.048668,21.048668,93417000,2018,2,12,0,20.91955633333333,21.87838185714286,0.7886659999999992,0.3539999999999992,33.481907126982456,-0.189051096856776,5787043500.0
